동,utm_x,utm_y,가격,소재지,매물특징,계약/전용면적,해당층/총층,입주가능일,방향,현재업종,추천업종,용도지역,주구조,사용승인일,매물번호,제목,대지/연면적,건축/전용면적,지상층/지하층,용적률/건폐율,월관리비,현재용도,추천용도,총점포수,사용전력,총사무실수,권리금,준공인가일,사용검사일,경도,위도
예시동,304541.68842234596,3891765.0320842587,"월세5,000/390",광주시 서구 치평동,-,294.2㎡/271.6㎡(전용률92%),3/5층,즉시입주,서향(주된 출입구 기준),,,,,2015.04.16,2518049948,대형사무실3층,,,,,40만원,,,,,-,,,,126.8542819,35.1498166
예시동,304541.68842234596,3891765.0320842587,"월세5,000/390",광주시 서구 치평동,l 사진有 l 무권리 l 인테리어완비 l 천정형냉난방 l 주차편리,331.3㎡/271.6㎡(전용률82%),3/5층,즉시입주,서향(주된 출입구 기준),,,,,2015.04.16,2514266977,대형사무실3층,,,,,40만원,,,,,-,,,,126.8542819,35.1498166
예시동,304541.68842234596,3891765.0320842587,"월세5,000/390",광주시 서구 치평동,l 사진有 l 무권리 l 인테리어완비 l 천정형냉난방 l 주차편리,331.3㎡/271.6㎡(전용률82%),3/5층,즉시입주,서향(주된 출입구 기준),,,,,2015.04.16,2514266977,대형사무실3층,,,,,40만원,,,,,-,,,,126.8542819,35.1498166
예시동,304541.68842234596,3891765.0320842587,"월세5,000/390",광주시 서구 치평동,사진有 무권리 주차빌딩 보험사무실 고급인테리어 주차편한사무실,330.5㎡/271.5㎡(전용률82%),3/5층,즉시입주,서향(주된 출입구 기준),,,,,2015.04.16,2515859694,대형사무실3층,,,,,40만원,,,,,-,,,,126.8542819,35.1498166
예시동,304541.68842234596,3891765.0320842587,"월세5,000/390",광주시 서구 치평동,사진有 무권리 주차빌딩 보험사무실 고급인테리어 주차편한사무실,330.5㎡/271.5㎡(전용률82%),3/5층,즉시입주,서향(주된 출입구 기준),,,,,2015.04.16,2515859694,대형사무실3층,,,,,40만원,,,,,-,,,,126.8542819,35.1498166
예시동,304541.68842234596,3891765.0320842587,"월세5,000/390",광주시 서구 치평동,금융관련사무실 적합 상무지구 중심상권,319.5㎡/271.6㎡(전용률85%),3/5층,즉시입주,남향(주된 출입구 기준),,,,,2015.04.16,2514907620,일반사무실3층,,,,,-,,,,,-,,,,126.8542819,35.1498166
예시동,304587.4106041642,3891765.0320842587,"월세3,000/150",광주시 서구 치평동,l 사진有 l 오피스상권 l 사무실적합 l 개방감좋음 l 즉시운영가,173.06㎡/109.34㎡(전용률63%),2/15층,즉시입주,남향(주된 출입구 기준),,,,,2014.07.28,2518483632,중소형사무실2층,,,,,33만원,,,,,-,,,,126.8547835,35.1498255
예시동,304587.4106041642,3891765.0320842587,"월세2,000/130",광주시 서구 치평동,I사무실 및 상가 남향 I 전용109㎡ 주차아주편리 즉시입주,173.06㎡/109.34㎡(전용률63%),2/15층,즉시입주,남향(주된 출입구 기준),,,,,2014.07.28,2519199713,중소형사무실2층,,,,,33만원,,,,,-,,,,126.8547835,35.1498255
예시동,304587.4106041642,3891765.0320842587,"월세3,000/150",광주시 서구 치평동,l 사진有 l 무권리 l 사무실적합 l 오피스상권 l 가시성좋음 l,178.4㎡/112.71㎡(전용률63%),2/15층,즉시입주,동향(주된 출입구 기준),,,,,2014.07.28,2517835267,중소형사무실2층,,,,,33만원,,,,,-,,,,126.8547835,35.1498255
예시동,304587.4106041642,3891765.0320842587,"월세5,000/300",광주시 서구 치평동,-,185㎡/116㎡(전용률63%),1/15층,즉시입주,동향(주된 출입구 기준),커피/샌드위치/테이크아웃/휴게/음료,"프랜차이즈 커피전문점, 베이커리 카페",-,-,2014.07.28,2515857535,복합상가1층,,,,,35만원,,,,,,,,,126.8547835,35.1498255
예시동,304587.4106041642,3891765.0320842587,"월세2,000/130",광주시 서구 치평동,사무실적합 대로변상가 주차편리 내부깨끗 무권리 즉시입주,173.06㎡/109.34㎡(전용률63%),2/15층,즉시입주,남향(주된 출입구 기준),,,,,2014.07.28,2513144838,중소형사무실2층,,,,,33만원,,,,,-,,,,126.8547835,35.1498255
예시동,304408.23900254513,3891915.8036395875,월세1억/740,광주시 서구 치평동,l 최多매물 l 상무지구 메인사거리 l 대형 사무실 l 냉난방시설 완비,793.4㎡/502.5㎡(전용률63%),5/6층,즉시입주,서향(주된 출입구 기준),,,,,2001.02.06,2519261811,대형사무실5층,,,,,360만원,,,,,-,,,,126.8527821,35.1511492
예시동,304408.23900254513,3891915.8036395875,"월세5,000/338",광주시 서구 치평동,"상무중앙로 메인 상권에위치한 깨끗한빌딩,냉난방기완비",366.94㎡/231.4㎡(전용률63%),3/6층,즉시입주,북향(주된 출입구 기준),,,,,2001.02.06,2518610902,대형사무실 오션23층,,,,,166.5만원,,,,,1,,,,126.8527821,35.1511492
예시동,304408.23900254513,3891915.8036395875,월세1억/490,광주시 서구 치평동,l 최多매물 l 메인사거리 l 냉난방 시스템 완비 l 대형 사무실 임대,487.61㎡/343.8㎡(전용률71%),2/6층,즉시입주 협의가능,서향(주된 출입구 기준),,,,,2001.02.06,2516844602,대형사무실 오션2빌딩2층,,,,,221.25만원,,,,,-,,,,126.8527821,35.1511492
예시동,304408.23900254513,3891915.8036395875,"월세5,000/349",광주시 서구 치평동,l 최多매물 l 상무지구 메인사거리 l 냉난방 시스템 l 중대형 사무실,376.86㎡/241.32㎡(전용률64%),4/6층,즉시입주 협의가능,서향(주된 출입구 기준),,,,,2001.02.06,2516183571,중소형사무실 오션2빌딩4층,,,,,159.6만원,,,,,-,,,,126.8527821,35.1511492
예시동,304408.23900254513,3891915.8036395875,월세1억/600,광주시 서구 치평동,"상무중앙로 메인 상권에위치한 깨끗한빌딩,냉난방기완비",640.5㎡/343.8㎡(전용률54%),2/6층,즉시입주,북향(주된 출입구 기준),,,,,2001.02.06,2514103901,대형사무실 오션22층,,,,,221만원,,,,,1,,,,126.8527821,35.1511492
예시동,304408.23900254513,3891915.8036395875,월세1억/600,광주시 서구 치평동,"상무중앙로 메인 상권에위치한 깨끗한빌딩,냉난방기완비",640.5㎡/343.8㎡(전용률54%),2/6층,즉시입주,북향(주된 출입구 기준),,,,,2001.02.06,2514103901,대형사무실 오션22층,,,,,221만원,,,,,1,,,,126.8527821,35.1511492
예시동,304408.09245709056,3892031.521414133,"월세5,000/258",광주시 서구 치평동,l 최多매물 l 상무지구 메인사거리 l 랜드마크빌딩 l 중형 사무실 l,291㎡/185㎡(전용률64%),12/15층,즉시입주,서향(주된 출입구 기준),,,,,2017.09.29,2519255712,중소형사무실12층,,,,,132만원,,,,,-,,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세1,000/64",광주시 서구 치평동,l 최多매물 l 상무지구 메인사거리 l 랜드마크빌딩 l 소형평수 l,69.5㎡/44.6㎡(전용률64%),5/15층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2017.09.29,2519255167,일반상가5층,,,,,31.5만원,,,,,,,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/130",광주시 서구 치평동,l 최多매물 l 상무지구 메인사거리 l 광고효과 최상 l 소형평수 l,111.5㎡/66㎡(전용률59%),2/15층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2017.09.29,2519254367,일반상가2층,,,,,50.55만원,,,,,,,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/130",광주시 서구 치평동,"상무지구중앙로 메인사거리코너위치,광고효과최상 ,관리최상건물,",111.38㎡/66.12㎡(전용률59%),2/15층,즉시입주,북향(주된 출입구 기준),-,-,-,-,2017.09.29,2518507223,일반상가2층,,,,,50.55만원,,,,,,,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/130",광주시 서구 치평동,"초메인입지에 가성비공간, 소형사무실찾는분 적극추천",112.4㎡/66.12㎡(전용률59%),2/15층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2017.09.29,2518398040,일반상가2층,,,,,50.55만원,,,,,,없음,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/130",광주시 서구 치평동,"초메인입지에 가성비공간, 소형사무실찾는분 적극추천",112.4㎡/66.12㎡(전용률59%),2/15층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2017.09.29,2518398040,일반상가2층,,,,,50.55만원,,,,,,없음,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/130",광주시 서구 치평동,I현장사진有I 사무실 최多매물 메인대로사거리 2층 광고효과 최상,111.4㎡/66.11㎡(전용률59%),2/15층,즉시입주,서향(주된 출입구 기준),,,,,2017.09.29,2515401711,중소형사무실 타임스타워2층,,,,,50.55만원,,,,,-,,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/130",광주시 서구 치평동,I현장사진有I 사무실 최多매물 메인대로사거리 2층 광고효과 최상,111.4㎡/66.11㎡(전용률59%),2/15층,즉시입주,서향(주된 출입구 기준),,,,,2017.09.29,2515401711,중소형사무실 타임스타워2층,,,,,50.55만원,,,,,-,,,,126.8527531,35.1521919
예시동,304408.09245709056,3892031.521414133,"월세3,000/152",광주시 서구 치평동,-,171.9㎡/109.09㎡(전용률63%),13/15층,즉시입주,북향(주된 출입구 기준),,,,,2017.09.29,2514107434,중소형사무실 타임스타워13층,,,,,115.6만원,,,,,1,,,,126.8527531,35.1521919
예시동,304408.0120934542,3892067.5555095146,월세2억/800,광주시 서구 치평동,프랜차이즈 병원 입점 예정 대로변 광고효과 및 유동인구 多,363.63㎡/261.15㎡(전용률72%),1/5층,즉시입주,서향(주된 출입구 기준),-,약국,-,-,2014.02.12,2518402496,일반상가 업타운빌딩1층,,,,,,,,,,,,,,126.8527437,35.1525166
예시동,304408.0120934542,3892067.5555095146,"월세5,000/450",광주시 서구 치평동,치평동메인대로변 유동인구많음 사거리근접 오피스메인상권 광고성최고 입지좋음,275㎡/275㎡(전용률100%),2/5층,즉시입주 협의가능,서향(주된 출입구 기준),기타,"본사지점사무실, 체인점사무소, 쇼룸, 전시판매장, 골프웨어, 병의원",-,-,2014.02.12,2518282203,일반상가2층,,,,,91.5만원,,,,,,없음,,,126.8527437,35.1525166
예시동,304408.0120934542,3892067.5555095146,월세2억/800,광주시 서구 치평동,유동인구많음 대도로변접 사거리근접 오피스메인상권 광고성좋음 정류소근접,509㎡/237㎡(전용률47%),1/5층,즉시입주 협의가능,서향(주된 출입구 기준),-,"인테리어쇼룸, 전시판매장, 골프용품, 골프웨어, 가구전시판매점, 가전제품판매점 등 추천",-,-,2014.02.12,2518281515,일반상가1층,,,,,78.8만원,,,,,,없음,,,126.8527437,35.1525166
예시동,304408.0120934542,3892067.5555095146,"월세5,000/450",광주시 서구 치평동,l 최多매물 l 메인대로변 l 광고효과 좋음 l 사무실 병의원 추천 l,330㎡/275㎡(전용률83%),2/5층,즉시입주 협의가능,서향(주된 출입구 기준),-,-,-,-,2014.02.12,2517404285,일반상가2층,,,,,91.5만원,,,,,,,,,126.8527437,35.1525166
예시동,304408.0120934542,3892067.5555095146,월세2억/800,광주시 서구 치평동,l 상가 최多매물 l 메인대로변 l 광고효과 좋음 l 판매점 추천 l,363.6㎡/261.2㎡(전용률72%),1/5층,즉시입주 협의가능,서향(주된 출입구 기준),-,-,-,-,2014.02.12,2513793204,일반상가 업타운빌딩1층,,,,,121만원,,,,,,,,,126.8527437,35.1525166
예시동,304408.0120934542,3892067.5555095146,월세2억/800,광주시 서구 치평동,l 상가 최多매물 l 메인대로변 l 광고효과 좋음 l 판매점 추천 l,363.6㎡/261.2㎡(전용률72%),1/5층,즉시입주 협의가능,서향(주된 출입구 기준),-,-,-,-,2014.02.12,2513793204,일반상가 업타운빌딩1층,,,,,121만원,,,,,,,,,126.8527437,35.1525166
예시동,304408.0120934542,3892067.5555095146,월세1억/600,광주시 서구 치평동,"금융회사, 보험회사지점 강력추천, 대로변코너, 홍보잘되는입지",393.4㎡/383.36㎡(전용률97%),2/13층,2024년 9월 6일 협의가능,남서향(주된 출입구 기준),-,피부과,-,-,2015.05.01,2513208636,일반상가2층,,,,,119만원,,,,,,없음,,,126.8527437,35.1525166
예시동,304458.5560934542,3891937.287203224,"월세5,000/280",광주시 서구 치평동,병의원 관련업종추천 대형사무실 코너자리,297.52㎡/241.32㎡(전용률81%),3/4층,즉시입주,북향(주된 출입구 기준),-,-,-,-,2007.01.09,2518157322,일반상가3층,,,,,70만원,,,,,,,,,126.8533291,35.1513526
예시동,304458.5560934542,3891937.287203224,"월세5,000/280",광주시 서구 치평동,사무실 상가 최多매물 의원 사무실 내과 성형외과 정형외과,330.58㎡/231.4㎡(전용률70%),3/4층,즉시입주,북향(주된 출입구 기준),-,성형외과 내과 정형외과 사무실,-,-,2007.01.09,2515401987,일반상가3층,,,,,70만원,,,,,,,,,126.8533291,35.1513526
예시동,304458.5560934542,3891937.287203224,"월세5,000/280",광주시 서구 치평동,l 광고효과 최상 l 대로변 사무실 및 의원 l 상무지구 메인 입지,330.58㎡/244.36㎡(전용률74%),3/4층,즉시입주 협의가능,서향(주된 출입구 기준),,,,,2007.01.09,2514917532,대형사무실3층,,,,,70만원,,,,,-,,,,126.8533291,35.1513526
예시동,304498.2131843633,3891931.3237486784,"월세3,000/100",광주시 서구 치평동,l 사진有 l 무권리 l 디저트 테이크아웃 적합 l 타업종가 l,34㎡/34㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),-,샐러드 디저트 수제버거 돈까스 레터링케익 커피 뷰티샵 테이크아웃,-,-,2006.07.10,2518463632,일반상가1층,,,,,8만원,,,,,,,,,126.8537656,35.1513066
예시동,304498.2131843633,3891931.3237486784,"월세8,000/500",광주시 서구 치평동,l 사진有 l 무권리 l 이자카야 선술집 다이닝펍 l 인테리어무상양도,413.31㎡/413.31㎡(전용률100%),2/7층,즉시입주,동향(주된 출입구 기준),-,와인바 이자카야 다이닝펍 오마카세 요리주점 파인다이닝 레스토랑 각종음식점 프랜차이즈,-,-,2008.05.15,2518070970,일반상가2층,,,,,100만원,,,,,,,,,126.8537656,35.1513066
예시동,304498.2131843633,3891931.3237486784,"월세3,000/100",광주시 서구 치평동,l 상가 최多매물 l 대로변 건물 1층 l 접근성 광고효과 최상 l,33㎡/33㎡(전용률100%),1/3층,즉시입주 협의가능,동향(주된 출입구 기준),공실,-,-,-,2006.07.10,2518498270,일반상가1층,,,,,8만원,,,,,,,,,126.8537656,35.1513066
예시동,304577.67391163605,3891910.741675951,"월세1,000/90",광주시 서구 치평동,I 2층 방문가능 I 냉난방시설완비 내부깨끗 주차편리,119.68㎡/60.74㎡(전용률51%),2/2층,즉시입주,북향(주된 출입구 기준),,,,,2016.08.09,2519197550,중소형사무실2층,,,,,18만원,,,,,-,,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세2,000/100",광주시 서구 치평동,I 현장사진확인 I 2층 상가 냉난방기 완비 사무실 가능 뷰티 업종,241.39㎡/122.51㎡(전용률51%),2/2층,즉시입주,서향(주된 출입구 기준),상가기타,-,-,-,2016.08.09,2519020214,단지내상가2층,,,,,45만원,,,,,,없음,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세2,000/230",광주시 서구 치평동,"무권리,모든업종가,1층 ,대로변,유동인구많음",92.4㎡/47.27㎡(전용률51%),1/1층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2016.08.09,2518911919,복합상가1층,,,,,,,,,,,없음,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세5,000/120",광주시 서구 치평동,"유동인구많은 주상복합상가, 칸막이 및 냉난방기 완비, 주차편리,사무실가능",208.85㎡/106㎡(전용률51%),2/2층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2016.08.09,2518165145,복합상가2층,,,,,30만원,,,,,,,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세3,000/120",광주시 서구 치평동,"사진있음, 대로변 2층 상가사무실, 깔끔한 유리칸막이, 탕비실, 주차편리",156.22㎡/79.28㎡(전용률51%),2/2층,즉시입주,북향(주된 출입구 기준),,,,,2016.08.09,2517953025,중소형사무실2층,,,,,30만원,,,,,-,,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세3,000/120",광주시 서구 치평동,"사진있음, 대로변 2층 상가사무실, 깔끔한 유리칸막이, 탕비실, 주차편리",156.22㎡/79.28㎡(전용률51%),2/2층,즉시입주,북향(주된 출입구 기준),,,,,2016.08.09,2517953025,중소형사무실2층,,,,,30만원,,,,,-,,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세3,000/230",광주시 서구 치평동,l 최多매물 l 광명메이루즈 상가 l 냉난방기 완비 l 입지 접근성 좋음,241㎡/122.51㎡(전용률51%),2/2층,즉시입주 협의가능,북향(주된 출입구 기준),공실,-,-,-,2016.08.09,2519260563,일반상가2층,,,,,45만원,,,,,,,,,126.8546422,35.1511366
예시동,304577.67391163605,3891910.741675951,"월세3,000/230",광주시 서구 치평동,l 최多매물 l 광명메이루즈 상가 l 냉난방기 완비 l 입지 접근성 좋음,241㎡/122.51㎡(전용률51%),2/2층,즉시입주 협의가능,북향(주된 출입구 기준),공실,-,-,-,2016.08.09,2519260563,일반상가2층,,,,,45만원,,,,,,,,,126.8546422,35.1511366
